"module name","licenses","repository","licenseUrl","parents"
"vary@1.1.2","MIT","https://github.com/jshttp/vary","https://github.com/jshttp/vary/raw/master/LICENSE","server"
"vlq@1.0.1","MIT","https://github.com/Rich-Harris/vlq","https://github.com/Rich-Harris/vlq/raw/master/LICENSE","SparkTasks"
"void-elements@2.0.1","MIT","https://github.com/hemanth/void-elements","https://github.com/hemanth/void-elements/raw/master/LICENSE","server"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker","https://github.com/daaku/nodejs-walker/raw/master/LICENSE","SparkTasks"
"warn-once@0.1.1","MIT","https://github.com/satya164/warn-once","https://github.com/satya164/warn-once/raw/master/LICENSE","SparkTasks"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth","https://github.com/timoxley/wcwidth/raw/master/LICENSE","SparkTasks"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions","https://github.com/jsdom/webidl-conversions/raw/master/LICENSE.md","server"
"webidl-conversions@5.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions","https://github.com/jsdom/webidl-conversions/raw/master/LICENSE.md","whatwg-url-without-unicode:SparkTasks"
"whatwg-fetch@3.6.20","MIT","https://github.com/github/fetch","https://github.com/github/fetch/raw/master/LICENSE","SparkTasks"
"whatwg-url-without-unicode@8.0.0-3","MIT","https://github.com/charpeni/whatwg-url","https://github.com/charpeni/whatwg-url/raw/master/LICENSE.txt","SparkTasks"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url","https://github.com/jsdom/whatwg-url/raw/master/LICENSE.txt","server"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive","https://github.com/inspect-js/which-boxed-primitive/raw/master/LICENSE","SparkTasks"
"which-module@2.0.1","ISC","https://github.com/nexdrew/which-module","https://github.com/nexdrew/which-module/raw/master/LICENSE","SparkTasks"
"which-typed-array@1.1.15","MIT","https://github.com/inspect-js/which-typed-array","https://github.com/inspect-js/which-typed-array/raw/master/LICENSE","SparkTasks"
"which@1.3.1","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","execa:SparkTasks"
"which@2.0.2","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","SparkTasks"
"wide-align@1.1.5","ISC","https://github.com/iarna/wide-align","https://github.com/iarna/wide-align/raw/master/LICENSE","server"
"window-size@0.1.0","MIT","https://github.com/jonschlinkert/window-size","https://github.com/jonschlinkert/window-size/blob/master/LICENSE-MIT","server"
"with@4.0.3","MIT","https://github.com/ForbesLindesay/with","https://github.com/ForbesLindesay/with/raw/master/LICENSE","server"
"wonka@4.0.15","MIT","https://github.com/kitten/wonka","https://github.com/kitten/wonka/raw/master/LICENSE.md","SparkTasks"
"wordwrap@0.0.2","MIT/X11","https://github.com/substack/node-wordwrap","https://github.com/substack/node-wordwrap","server"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","logkitty:SparkTasks"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","SparkTasks"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","@isaacs/cliui:SparkTasks"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy","https://github.com/npm/wrappy/raw/master/LICENSE","server"
"write-file-atomic@2.4.3","ISC","https://github.com/iarna/write-file-atomic","https://github.com/iarna/write-file-atomic/raw/master/LICENSE","SparkTasks"
"ws@6.2.2","MIT","https://github.com/websockets/ws","https://github.com/websockets/ws/raw/master/LICENSE","@react-native/dev-middleware:SparkTasks"
"ws@7.5.9","MIT","https://github.com/websockets/ws","https://github.com/websockets/ws/raw/master/LICENSE","metro:SparkTasks"
"ws@8.17.0","MIT","https://github.com/websockets/ws","https://github.com/websockets/ws/raw/master/LICENSE","SparkTasks"
"xcode@3.0.1","Apache-2.0","github:apache/cordova-node-xcode","github:apache/cordova-node-xcode","SparkTasks"
"xml2js@0.6.0","MIT","https://github.com/Leonidas-from-XIV/node-xml2js","https://github.com/Leonidas-from-XIV/node-xml2js/raw/master/LICENSE","SparkTasks"
"xmlbuilder@11.0.1","MIT","https://github.com/oozcitak/xmlbuilder-js","https://github.com/oozcitak/xmlbuilder-js/raw/master/LICENSE","xml2js:SparkTasks"
"xmlbuilder@14.0.0","MIT","https://github.com/oozcitak/xmlbuilder-js","https://github.com/oozcitak/xmlbuilder-js/raw/master/LICENSE","SparkTasks"
"xmlbuilder@15.1.1","MIT","https://github.com/oozcitak/xmlbuilder-js","https://github.com/oozcitak/xmlbuilder-js/raw/master/LICENSE","plist:SparkTasks"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend","https://github.com/Raynos/xtend/raw/master/LICENSE","SparkTasks"
"y18n@4.0.3","ISC","https://github.com/yargs/y18n","https://github.com/yargs/y18n/raw/master/LICENSE","logkitty:SparkTasks"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n","https://github.com/yargs/y18n/raw/master/LICENSE","SparkTasks"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist","https://github.com/isaacs/yallist/raw/master/LICENSE","SparkTasks"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist","https://github.com/isaacs/yallist/raw/master/LICENSE","server"
"yaml@2.4.2","ISC","github:eemeli/yaml","github:eemeli/yaml","SparkTasks"
"yargs-parser@18.1.3","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","logkitty:SparkTasks"
"yargs-parser@20.2.9","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","react-native-vector-icons:SparkTasks"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","SparkTasks"
"yargs@15.4.1","MIT","https://github.com/yargs/yargs","https://github.com/yargs/yargs/raw/master/LICENSE","logkitty:SparkTasks"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs","https://github.com/yargs/yargs/raw/master/LICENSE","react-native-vector-icons:SparkTasks"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs","https://github.com/yargs/yargs/raw/master/LICENSE","SparkTasks"
"yargs@3.10.0","MIT","http://github.com/bcoe/yargs","http://github.com/bcoe/yargs/raw/master/LICENSE","server"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue","https://github.com/sindresorhus/yocto-queue/raw/master/license","SparkTasks"
